sim_time,event,value,soc
2837.100147966,run_started,16,0.999609
2866.766816180,waypoint,1,0.859870
2866.883482852,tag,1,0.859479
2890.950150774,waypoint,2,0.744146
2891.016817444,tag,2,0.743755
2914.716818680,waypoint,3,0.629060
2914.833485353,tag,3,0.628656
2940.333486683,waypoint,4,0.503464
2940.350153351,tag,4,0.503464
2968.616821492,waypoint,5,0.365025
2968.633488159,tag,5,0.365025
2994.733489520,waypoint,6,0.237231
2994.733489520,dock,patrol_done,0.237231
2994.850156193,tag,6,0.236833
3025.016824433,waypoint,0,0.089511
3025.016824433,run_ended,16,0.089511
